1,0
2,0
3,3.703956608004866
4,2.7629732635403395
5,2.614681455332696
6,2.518821379545693
7,2.3294256762555916
8,2.3393414175997544
9,2.8446052224333
10,3.010115625381937
11,3.2301268531358147
12,3.4406787650460724
13,3.6182613323870654
14,3.4712941188908935
15,3.3732126114129213
16,3.2236130127440266
17,3.0021484284269877
18,3.0287355719817
19,3.109985984990333
20,3.097616069200364
